rating,title_x,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_cleaned,title_cleaned,text_cleaned1,title_cleaned1,sentiment,main_category,title_y,average_rating,rating_number,features,price,helpful_ratio,noun_count,adj_count,adv_count,word_count,sentence_count,avg_words_per_sentence,title_length,F-K_score,review_extremity,elapsed_time_days,image,year,month,day,hour
5.0,Wow!,Smells super good and bf said he had wet dreams all night😂 he didn’t even know I had put it on before bed lmao!,[],B00EJDG7XI,B0BLGN9N39,AFLNHEKLXUN6SY4NXZIZWRSJM66A,2021-12-17 12:42:09.322,1,True,smell super good and bf say he have wet dream all night 😂 he do not even know i have put it on before bed lmao !,wow !,smell super good bf say wet dream night know bed lmao,wow,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0002346866932644919,5,1,2,24,1,27.0,1,,1.1,619,0,2021,12,17,12
5.0,I think it works,"It’s a light peachy smell. I like it and I only had this on with some body spray and this guy told me I smelled so good, we were talking all night. I’m sure it was the perfume coupled with many factors but so far so good.",[],B00EJDG7XI,B0BLGN9N39,AHLXRDDBWTIMPV3VXNTBZYENDXXA,2023-02-13 14:56:26.493,0,True,"it ’ a light peachy smell . i like it and i only have this on with some body spray and this guy tell i i smell so good , we be talk all night . i ’m sure it be the perfume couple with many factor but so far so good .",i think it work,light peachy smell like body spray guy tell smell good talk night sure perfume couple factor far good,think work,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,7,6,5,47,3,18.333333333333332,1,,1.1,196,0,2023,2,13,14
2.0,Smells Good,Love the smell but does nothing for my husband.,[],B00EJDG7XI,B0BLGN9N39,AHOM7OF53DX5J3F7RIOGRM3NK7HQ,2021-07-07 15:27:12.269,0,True,love the smell but do nothing for my husband .,smells good,love smell husband,smells good,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,2,0,0,9,1,10.0,1,,-1.9,782,0,2021,7,7,15
5.0,Works and smells great,I got a guys number the first day I wore it!,[],B00EJDG7XI,B0BLGN9N39,AELFNAVHIEDS7FB4WZSLOKUMRDRA,2021-11-25 04:39:41.320,0,True,i get a guy number the first day i wear it !,work and smell great,get guy number day wear,work smell great,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,3,1,0,11,1,12.0,1,,1.1,641,0,2021,11,25,4
5.0,OMGGGG YALLLL THIS IS THE TRUTH!!,"I ordered this oil and it came yesterday, let me tell yall this first of all it semlls soooooo good my 2 year old kept saying umm mommy smell good, my 17 year old asked what it was and my man smelled me and kept saying what is this I like it and he turned into a sex maniac within 10 minutes. We hadn't had sex in a month but last night we did 2 rounds and he wanted more but I had to got to bed so I could get up for work  but I'm putting on some more after I shower tonight because this oil made him put it down",[],B00EJDG7XI,B0BLGN9N39,AF5QECB4HQ3XL37F3OTP7FWVKWGA,2022-05-04 20:07:10.616,1,True,"i order this oil and it come yesterday , let i tell you all this first of all it semll soooooo good my 2 year old keep say umm mommy smell good , my 17 year old ask what it be and my man smell i and keep say what be this i like it and he turn into a sex maniac within 10 minute . we have not have sex in a month but last night we do 2 round and he want more but i have to got to bed so i could get up for work   but i be put on some more after i shower tonight because this oil make he put it down",omgggg yallll this be the truth ! !,order oil come yesterday let tell you semll soooooo good year old keep say umm mommy smell good year old ask man smell keep say like turn sex maniac minute sex month night round want got bed work put shower tonight oil,omgggg yallll truth,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0002346866932644919,19,9,1,112,2,58.5,1,19.80785714285715,1.1,480,0,2022,5,4,20
1.0,Not a fan,Personally didn’t work for me. It smells really weird my boyfriend even asked what perfume I had on cause it smelled really strange,[],B00EJDG7XI,B0BLGN9N39,AEA2ZPJIRCZSM6A5VAP5JVI4CLSQ,2021-01-18 04:08:58.193,0,True,personally do not work for i . it smell really weird my boyfriend even ask what perfume i have on cause it smell really strange,not a fan,personally work smell weird boyfriend ask perfume cause smell strange,fan,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,2,2,4,23,2,13.0,1,,-2.9,952,0,2021,1,18,4
5.0,Exactly like pure romance,I love this perfume so much. People definitely notice it,[],B00EJDG7XI,B0BLGN9N39,AF3YF3Y6ZWSYAXCWHMEVJWRGPP7Q,2022-06-12 20:30:22.799,0,True,i love this perfume so much . people definitely notice it,exactly like pure romance,love perfume people definitely notice,exactly like pure romance,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,2,0,3,10,2,5.5,1,,1.1,441,0,2022,6,12,20
4.0,4.5*,Great purchase!,[],B00EJDG7XI,B0BLGN9N39,AGVHYFRAK3WDPLGXN73S3GHIX7CA,2022-12-19 19:45:55.718,0,False,great purchase !,4.5 *,great purchase,,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,1,1,0,2,1,3.0,1,,0.10000000000000009,251,0,2022,12,19,19
1.0,no  action here!!!,"i bought this based on the reviews that it was given ,i am very sorry to say  the only thing with this is that it has a nice scent , i put it on at night before goin to bed , nothing  extra there,i wear it out otherwise nothing, i ent attract man, woman nor flies .",[],B00EJDG7XI,B0BLGN9N39,AFPJT6AA5BYPEWKLL4WWIESKJWRQ,2021-01-28 14:58:03.182,0,True,"i buy this base on the review that it be give , i be very sorry to say   the only thing with this be that it have a nice scent , i put it on at night before goin to bed , nothing   extra there , i wear it out otherwise nothing , i ent attract man , woman nor fly .",no   action here ! ! !,buy base review give sorry thing nice scent night goin bed extra wear ent attract man woman fly,action,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,9,4,3,57,1,62.0,1,,-2.9,942,0,2021,1,28,14
5.0,Great scent,I love this scent. I get a lot of wanted and unwanted attention. So I guess I can say it works for me.,[],B00EJDG7XI,B0BLGN9N39,AF2E3DG2XALDJE4MDYOSMTZRQWKQ,2021-05-03 01:28:49.537,0,True,i love this scent . i get a lot of wanted and unwanted attention . so i guess i can say it work for i .,great scent,love scent lot wanted unwanted attention guess work,great scent,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,3,2,1,23,3,8.666666666666666,1,,1.1,847,0,2021,5,3,1
2.0,Another overhyped item,Another waste TikTok made me to buy,[],B00EJDG7XI,B0BLGN9N39,AFY2DSMXYRM6WITRVFN36STT5ZTQ,2022-01-02 18:22:02.340,0,True,another waste tiktok make i to buy,another overhype item,waste tiktok buy,overhype item,0,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,2,0,0,7,1,7.0,1,,-1.9,603,0,2022,1,2,18
1.0,Ehhhh it's a scam,"The smell is a little odd and I didn't notice any additional attention from my partner. If you ask me, you should just forego deodorant for a bit and let your natural pheromones come through. It's cheaper and won't smell so... chemically? tbh I think most people's natural body smell are better than this.<br /><br />Maybe find a scent that plays well with your natural body chemistry instead of adding this weird smelling thing into the mix? I just felt the need to add other perfumes to mask the sour smell of this.",[],B00EJDG7XI,B0BLGN9N39,AE6OWZZU4CWEFIQECC6KL4PL36QQ,2022-07-14 18:48:29.039,2,True,"the smell be a little odd and i do not notice any additional attention from my partner . if you ask i , you should just forego deodorant for a bit and let your natural pheromone come through . it be cheap and will not smell so ... chemically ? tbh i think most people 's natural body smell be well than this.<br /><br />maybe find a scent that play well with your natural body chemistry instead of add this weird smell thing into the mix ? i just feel the need to add other perfume to mask the sour smell of this .",ehhhh it be a scam,smell little odd notice additional attention partner ask forego deodorant bit let natural pheromone come cheap will smell chemically tbh think people natural body smell well find scent play natural body chemistry instead add weird smell thing mix feel need add perfume mask sour smell,ehhhh scam,0,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0004693733865289838,18,12,7,93,5,22.2,1,8.091940594059405,-2.9,410,0,2022,7,14,18
4.0,Smells amazing.,I’m not really sure it had any impact on my boyfriend but it definitely smells really really good and I was drawn to it myself. Smells like raspberries,[],B00EJDG7XI,B0BLGN9N39,AET4P4MTE4UD3D33IB35YGDW552A,2021-06-20 20:36:41.495,0,True,i ’m not really sure it have any impact on my boyfriend but it definitely smell really really good and i be draw to it myself . smell like raspberry,smell amazing .,sure impact boyfriend definitely smell good draw smell like raspberry,smell amazing,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,4,2,4,28,2,15.5,1,,0.10000000000000009,798,0,2021,6,20,20
5.0,I like it,"It smells different immediately than it does after about 20 minutes, smells better after a while to me, seemed oily when put on but once you rub it in it doesnt leave an oily residue.",[],B00EJDG7XI,B0BLGN9N39,AELKQKFWLWI2GEGGRFWGUA26HZGA,2021-01-24 02:43:20.173,0,True,"it smell different immediately than it do after about 20 minute , smell well after a while to i , seem oily when put on but once you rub it in it do not leave an oily residue .",i like it,smell different immediately minute smell well oily rub not leave oily residue,like,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,3,2,4,35,1,38.0,1,,1.1,946,0,2021,1,24,2
1.0,If you like smelling like a toilet bowl in a Public restroom this is for you,This perfume smelled horrible As soon as I took the Off I definitely came back to Amazon to start a return if you like smell like the sanitizer in a public restroom then this perfume is just for you! Definitely has a sanitizing sort of Scent I don’t know who am I right mind would be attracted to this but it was a complete turn off for me…,[],B00EJDG7XI,B0BLGN9N39,AGJRXSINCHQGNH7J4ZJ6PV7LPTNQ,2022-01-30 20:55:48.761,0,True,this perfume smell horrible as soon as i take the off i definitely come back to amazon to start a return if you like smell like the sanitizer in a public restroom then this perfume be just for you ! definitely have a sanitizing sort of scent i do not know who be i right mind would be attract to this but it be a complete turn off for i …,if you like smell like a toilet bowl in a public restroom this be for you,perfume smell horrible soon take definitely come amazon start return like smell like sanitizer public restroom perfume definitely sanitizing sort scent know right mind attract complete turn,like smell like toilet bowl public restroom,0,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,11,4,7,68,2,35.5,1,,-2.9,574,0,2022,1,30,20
5.0,Nice,"I bought this obviously because of tik tok lol. I’m gonna be completely honest with y’all, I’m not sure if it has any effect but every time I wear it and then put my perfume on top of it, I seem to get more attention than I usually do. Plus, in all honesty the oil smells really nice on its own! I like it even without the whole sex appeal factor of it haha. In my opinion this oil helps your perfume last longer, and it doesn’t change the notes in your perfume, it in fact blends in seamlessly.",[],B00EJDG7XI,B0BLGN9N39,AGOBAP5DJUIYG5S6IAVPFIUON2TQ,2022-09-28 21:18:53.658,0,True,"i buy this obviously because of tik tok lol . i ’m go to be completely honest with y’ all , i ’m not sure if it have any effect but every time i wear it and then put my perfume on top of it , i seem to get more attention than i usually do . plus , in all honesty the oil smell really nice on its own ! i like it even without the whole sex appeal factor of it haha . in my opinion this oil help your perfume last long , and it do not change the note in your perfume , it in fact blend in seamlessly .",nice,buy obviously tik tok lol go to completely honest sure effect time wear perfume attention usually plus honesty oil smell nice like sex appeal factor haha opinion oil help perfume long change note perfume fact blend seamlessly,nice,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,20,6,10,99,5,23.6,4,7.981252336448598,1.1,333,0,2022,9,28,21
3.0,Is it just a placebo effect,"I bought this product after seeing it on TikTok with users comparing it to a “love potion.” After using this for a few months, I’ve decided to reflect upon any changes in others’ “interest” in me. As far as I’ve noticed, my relationships with others have been relatively the same. I’m not sure if others were just experiencing a placebo effect or not.<br /><br />As for the actual smell, I would describe it as artificial grape. Not my go to scent but I thought I would stick through it if it meant I could woo others. Little has changed so I think I’m done with the scent.",[],B00EJDG7XI,B0BLGN9N39,AFELREEUX4P7ISVNN6TLHHEIQNOQ,2021-11-30 02:05:44.129,0,True,"i buy this product after see it on tiktok with user compare it to a "" love potion . "" after use this for a few month , i ’ve decide to reflect upon any change in other ’ "" interest "" in i . as far as i ’ve notice , my relationship with other have be relatively the same . i ’m not sure if other be just experience a placebo effect or not.<br /><br />as for the actual smell , i would describe it as artificial grape . not my go to scent but i think i would stick through it if it mean i could woo other . little have change so i think i ’m do with the scent .",be it just a placebo effect,buy product see tiktok user compare love potion month decide reflect change interest far notice relationship relatively sure experience placebo effect actual smell describe artificial grape scent think stick mean woo little change think scent,placebo effect,4,All Beauty,Pure Instinct Roll-On - The Original Pheromone Infused Essential Oil Perfume Cologne - Unisex For Men and Women - TSA Ready,3.9,72669,"['More than 20 years ago, Pure Instinct changed the ways we feel about ourselves and reconnect with others.\xa0 Again in 2021, Pure Instinct #pureinstinct took over TikTok as the most trusted and searched pheromone perfume and cologne as it was used and loved by hundreds of thousands of individuals. Experience Pure Instinct today!', 'The “ORIGINAL” formula with the most potent pheromone formulation (imported from Italy).', 'Blend with your skin PH to create a one-of-a-kind scent. Rich & silky texture for the perfect massages.\xa0 Use it in your next bath. Compatible with diffuser.', 'Alluring and timeless fragrance that you can wear it alone or layer it with your favorite perfume/cologne.', 'Body Safe - Made in USA and NOT Tested on Animals. FREE of Paraben, Gluten, Glycerin, Alcohol. 0.34oz / 10.2mL. TSA Travel Ready.']",16.95,0.0,20,7,4,107,5,27.0,1,9.674800000000001,-0.8999999999999999,636,0,2021,11,30,2
