rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5,Good Movie,GOOD MOVIE - BUT A LITTLE DARK!  GREAT SOUNDTRACK.  LOVE THE QUIRKINESS OF THE CHARACTERS...REMINDS ME OF JOHN HUGHES.,[],B008KL4KB6,B008KL4KB6,AHVGIWOPNWZTMYFFYBXE7DOZ2QYA,2014-10-08 12:40:20.000,0,True
5,Every track is a hit!,"Typically there is going to be a song or two that is simply okay off ANY artist album, where I would skip over. Not here! Very well laid out.",[],B09HVRTMFX,B09HVRTMFX,AERUY7K463QRS6UJLSKTIRQKSBAQ,2022-01-18 15:02:17.705,0,True
5,My favorite so far,This is by far the best CD she has released.  She just keeps getting better,[],B09HVRTMFX,B09HVRTMFX,AFIZV4ZPIBZOVF7XMXPQZAQL4GAA,2021-12-11 13:56:17.843,0,True
4,Cracked CD cover,"CD music great and no scratches on CD, that I can tell. However, I didn't like that the CD front cover was cracked all across the front.<br /><br />Suggestion, have some brand new CD covers on hand to replace the ones that are cracked before shipping to your customers.",[],B09HVRTMFX,B09HVRTMFX,AGGO7JL2WJ3HIKOGSNYR5RRALFHQ,2023-02-14 12:05:25.919,0,True
4,AC/DC sounding good!,AC/DC sounding tighter than they have in years!,[],B08KGT79CH,B08KGT79CH,AEWZ4YYAVJUCM2PDLPYUQV4XAL6Q,2021-01-05 16:51:30.172,0,True
5,A long wait,"I like most of her fans waited a long time for this release, and it was worth the wait",[],B09HVRTMFX,B09HVRTMFX,AGUVUV73Y6DP2AIJAKUAHYNQZBUA,2021-11-29 19:08:34.814,0,True
3,You five-star reviewers are crazy,"The people giving this 5 stars are totally lost. The tempos on ALL of these are mid to slow. There's nothing on here up-tempo like ""Fire Your Guns"" from ""Razor's Edge"". The first song tells me to Realize, and I don't really know what I'm supposed to realize except the lyrics ""chills up and down your spine"" are recycled from ""Hells Bells"".  Most of it has the feel of ""Ballbreaker"" or ""Flick of the Switch"", but even ""Flick of the Switch"" closes with the up-tempo ""Brain Shake."" There is no way this is better than those two albums. Not even close to as good as solid ""For Those About To Rock"" or ""Razor's Edge"" which are solid 4-star albums. Absolutely no way it's in the same universe as ""Back In Black"" a true 5 stars and their best Brian Johnson sang album. RIP Malcolm.",[],B08KGT79CH,B08KGT79CH,AEKFV3VOQQ7SXKCVIVWFOLMXFSRA,2020-11-29 23:32:31.988,10,True
5,The perks of being a wall flower CD,Wow after seeing the movie I just had to have the soundtrack! I am so glad that I got it.,[],B008KL4KB6,B008KL4KB6,AGXOPRTUL4ROT73O7EVKGFCCYMKA,2013-07-03 17:24:01.000,0,True
5,Another hard hitting AC/DC record. Buy it!,It’s Angus and the boys. Need I say more?,[],B08KH2L8DH,B08KGT79CH,AH4HP7DVZSWOKOKQLYYC3YRJS2CQ,2021-04-02 06:18:57.925,0,True
2,Not her best,I only like one song.  Not her best,[],B09HVRTMFX,B09HVRTMFX,AG45UQBES6MAH2EQ57FZX256L3YQ,2022-01-13 19:17:05.145,0,True
5,Worth the long wait,"The five stars is for Adele's singing. However, the actual case was cracked. Since it was bubble-wrapped pretty good, I assume it came that way from the warehouse. Need to quality check better.",[],B09HVRTMFX,B09HVRTMFX,AEAWDW3GJSQBL5GIHGDIPZLWTF3A,2021-11-21 21:19:04.247,2,True
5,AC/DC,I love AC/DC was waiting for another cd to come out jamming with the sound turn up in my truck ! Fast delivery was surprised overall I like it,[],B08KGT79CH,B08KGT79CH,AEVNBK3IFRJALZMZW5O6EQJIIIFQ,2021-04-12 03:52:13.694,0,True
5,Not what I was expecting,I loved 25 and bought this on thinking it would be as good or better. It’s ok but 25 is a better cd.,[],B09HVRTMFX,B09HVRTMFX,AHOGARMBCZLQAHVWJUCJIYOMLLRQ,2022-02-27 02:03:48.980,0,True
2,Who wrote these infantile lyrics?,"Here we go again. After the long-awaited Abba's Voyage, and now Adele attempt at ""maturity."" Musically both are quite interesting, but I can't imagine anything more infantile in terms of lyrics. It's just like reading some 17 years old wanna-be songwriter after finishing the 101 High School level songwriting class. Both albums offer a sophisticated sound with the lyrics left way, way behind it. I wonder how both: the members of Abba and Adele herself are not embarrassed by this pitiful attempt at storytelling. Mundane, predictable rhymes that will definitely make the likes of Ira Gershwin, Cole Porter, and John Lennon violently turn in their graves.",[],B09HVRTMFX,B09HVRTMFX,AGAYCVYSW6S4IBTAADXPGZF64REQ,2021-11-24 23:23:15.582,3,False
3,It's ok not what expected from Adele.,Wasn't her best.,[],B09HVRTMFX,B09HVRTMFX,AH4RFPRECXF6WKYIRAYLLYURT53Q,2022-03-04 02:05:38.701,0,True
5,Great CD,Gift,[],B09HVRTMFX,B09HVRTMFX,AGEFO45POP4BMV4JKNDP6YHVF77Q,2022-03-26 03:38:12.292,0,True
5,CD I've had my eye on,"CD arrived in good shape and quickly.  There was damage to the jewel case, but the damage was noted on the invoice.  Good experience!",[],B09HVRTMFX,B09HVRTMFX,AHN3MI6SHHAS46QZTA2BI6W7D46Q,2022-11-25 21:58:20.598,0,True
5,Worth the wait,What you see is what you get with Adele. She's as genuine as that magnificent voice of hers.,[],B09HVRTMFX,B09HVRTMFX,AF3B67L7K5E74GJKFUGQSHQLYAAA,2022-02-19 04:28:52.221,0,True
5,Good album from AC/C!,I am happy with this album. Some great songs are on it for sure.,[],B08KGT79CH,B08KGT79CH,AH45SUV4OGLUI4FCCBHNXPYJFA7Q,2021-02-05 05:06:25.627,0,True
5,Best for a while,"The Lads in great form. What the 2020 (onward) world needs, a heavy dose of no-nonsense rock 'n' roll to cheer us all up",[],B08KGT79CH,B08KGT79CH,AHBIPV47FQYJQXJDBOO76PXWVASA,2021-02-20 21:32:21.581,0,True
4,They Rock’n Roll,They still have it!!!,[],B08KGT79CH,B08KGT79CH,AHYTQKQFKVJMDK7YDNB4ZBVK43OA,2021-02-23 18:17:09.829,0,True
5,Adele!,Nothing at all to dislike! Well worth the wait for “30”!,[],B09HVRTMFX,B09HVRTMFX,AE7FVBKYOGFYXVYEJWZDNNRANFKA,2021-12-27 18:53:29.454,0,True
5,Really good album!,This is a solid album. I like every song on it.,[],B08KGT79CH,B08KGT79CH,AGPWHKQJNZQAU5NK5OWEWZFYR7PQ,2020-11-13 17:21:36.799,1,True
5,ADELE Never Disappoints,"Purchased this for my Grand-daughter as one of her Christmas gifts.  She opened the package and hugged it.  I recently watched Adele's first Live performance on my RoKu and she was outstanding.  I do think EVERY song she sings is beautiful even though I personally have ""favorites"".  If you love Adele, you will not be disapointed.  No CD player, well buy one.  Don't lose out on the magnitude of that VOICE!",[],B09HVRTMFX,B09HVRTMFX,AEINRIPPR2FZONIEBUI5JJXNPSEA,2021-12-31 16:27:09.384,0,True
3,Kinda Disappointed ☹️,"I was really looking forward to the release of this album, but liked maybe 2 songs on whole album.<br />Liked her 19-25 albums.  Adele looks great these days but sounds like she can't quite get to the very DEEP sounds she's used too",[],B09HVRTMFX,B09HVRTMFX,AG7DJMFOIPXL3NS4JCLEX6VEIZVA,2021-12-08 01:23:59.610,0,True
1,Screaming cd,This CD is unpleasant to listen to.,[],B09HVRTMFX,B09HVRTMFX,AEYHUS7AFHBTNDFO3JZGE6EJDZYQ,2022-01-16 03:29:40.759,1,True
1,She should be embarrassed,"This CD starts out bad and ends that way. This is not the old Adele that we know. Save your money, don’t purchase this disaster.",[],B09HVRTMFX,B09HVRTMFX,AGVD4STYPVMU4KMHGCQ3F2433EVA,2022-01-27 19:29:56.421,1,True
5,Excellent vocals,Now I wish the her show at the observatory was on video as well.,[],B09HVRTMFX,B09HVRTMFX,AHJMMKWH2PW3MVLKOXOVGMUFN4VA,2021-12-09 00:49:14.628,0,True
5,If you love Adele,"I had bought this for my father for Christmas. He is in love with Adele, and this was all he wanted for Christmas",[],B09HVRTMFX,B09HVRTMFX,AHRZM22LXM5CGXAREO4OTOZ47VVA,2023-01-11 20:57:06.356,0,True
5,Spectacular,"What's not to like, it is Adele!!",[],B09HVRTMFX,B09HVRTMFX,AERMK33GVOHSQ4GGHWDX6VBJ5GOQ,2021-12-16 16:24:47.054,0,True
5,AC/DC is Back!,Not much else I can add that has not already been mentioned.  This album kicks arse from start to finish and there is not one piece of filler to be found.  AC/DC has saved rock and roll in 2020!,[],B08KGT79CH,B08KGT79CH,AFW6NB4FC67DEMLHDSB3QG67TXSQ,2020-11-15 20:26:44.649,2,False
5,AC/DC is Back!,Not much else I can add that has not already been mentioned.  This album kicks arse from start to finish and there is not one piece of filler to be found.  AC/DC has saved rock and roll in 2020!,[],B08KGT79CH,B08KGT79CH,AFW6NB4FC67DEMLHDSB3QG67TXSQ,2020-11-15 20:26:44.649,2,False
5,Love love Adele's voice,"I must say that I love her voice but her album is so sad. All the songs relate to her sad life and I like happier music. ""Pick it up a little will you Adele?"" a little cherryer heh??? A little more variety!!",[],B09HVRTMFX,B09HVRTMFX,AHJ7OHD6A2LURL3IGUSYKFXYBTLQ,2022-01-07 20:56:27.651,0,True
3,Very depressing,There is very little uplifting or fun about this one.,[],B09HVRTMFX,B09HVRTMFX,AGOSPQSAEYAY522LGS3SWFMT3H6A,2021-12-15 23:20:04.543,0,True
5,Great album once again,Adele is incredible she has made a hit album once again,[],B09HVRTMFX,B09HVRTMFX,AHKCVMO47U5CUEDP6WDS7Y3QVY3A,2022-02-07 14:34:31.989,0,True
1,I love Adele,"I was so excited for this to come,🙁🥺I know it was supposed to be sad, I didn’t click with this album😔<br />Every previous cd was off the chain. Still love love you Adele✌️",[],B09HVRTMFX,B09HVRTMFX,AH2ZW7OB2GOENTMVKUSLBOFAC43A,2022-03-05 18:40:54.554,0,True
5,so good,it has lots of songs 10/10 they are good quality,[],B09HVTKLPQ,B09HVRTMFX,AF72HT5F3XXHP36F2OLHMEZ7ADOA,2023-01-02 23:25:47.450,0,True
5,Power Up,Awesome new stuff from acdc,[],B08KGT79CH,B08KGT79CH,AGI2RLCHHMYLLQM77CIB3WBHDC2A,2020-12-10 01:57:37.308,0,True
5,AC/DC ROCKS,Awesome album. Great to listen to a great group make a great album.,[],B08KGT79CH,B08KGT79CH,AEBKRVCEUPR5CS34CNBY3CXWOZXQ,2021-04-12 21:07:40.584,0,True
5,ABSOLUTE PERFECTION !!!!,Adele does not have a bad album.....THIS one is sheer brilliance.  This is the Barbra Streisand of our generation.  Every song is crafted brilliantly....the orchestrations are perfect...this is the year of Adele.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/318AiqjbnLL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/318AiqjbnLL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/318AiqjbnLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09HVSKCGQ,B09HVRTMFX,AFQ2ESMPPYNEHUJDEBAW2NZWPJ2A,2021-11-20 15:30:26.870,11,True
5,Love this Album,Love this album by Adele. I listen to this Album on repeat.,[],B09HVRTMFX,B09HVRTMFX,AGSXDARFPZIEKFPYIXJSIHSR72FA,2021-11-21 23:42:38.453,0,False
5,About the only place to buy a CD anymore.,The CD arrive as described in new packaging without flaw.,[],B08KGT79CH,B08KGT79CH,AHAXAVCA3ZARIS4ZYPMMBLQMN2NA,2021-03-26 12:08:19.047,0,True
4,Love it,I do like the new sound but not as memorable as her previous songs. Sorry Adele,[],B09HVRTMFX,B09HVRTMFX,AHJXZVFSYADH2ELDEKP4EDSVUQ7Q,2021-12-20 21:38:32.557,0,True
4,Good Cd,I liked it but my favorites are the older hits!,[],B09HVRTMFX,B09HVRTMFX,AH6EJE2M5UKVMPCAQ6HTLEIPQ4BQ,2021-12-22 19:11:38.115,0,True
5,Power up strong CD,Great cd. Like that most of the old band is on this new album. Typical kick butt ac/dc music,[],B08KGT79CH,B08KGT79CH,AEIKXQQSPWNNJXUD3HA7JM4HI6XA,2021-01-23 19:20:11.328,0,True
3,Different,"I'm disappointed, guessing this was a very personal album for Adele.<br />All her previous albums were much better for me personally.",[],B09HVRTMFX,B09HVRTMFX,AHCHRVS3QLQ4GY5Y75LLOF2HGXYA,2022-03-16 12:36:52.269,0,True
3,Different,"I'm disappointed, guessing this was a very personal album for Adele.<br />All her previous albums were much better for me personally.",[],B09HVRTMFX,B09HVRTMFX,AHCHRVS3QLQ4GY5Y75LLOF2HGXYA,2022-03-16 12:36:52.269,0,True
1,Disappointing.,"I have enjoyed all her previous albums, but not this one. Very depressing lyrics, howling and wailing, I would return it if I could. I think I will donate it to the thrift store.<br />On second thought, I see I can return it, so I will.",[],B09HVRTMFX,B09HVRTMFX,AGTR5ZT3MDL46L6FRGHPLLVUN7XQ,2021-11-24 02:22:45.987,14,True
5,Love it,Nice cd,[],B09HVRTMFX,B09HVRTMFX,AGTSGIFNBJQGGX5QTBKHEWEG43HQ,2021-12-16 05:16:38.895,0,True
5,nice,nice,[],B09HVRTMFX,B09HVRTMFX,AH2A24E3WN3JGJG2HO7DF7RNT7KA,2022-07-14 02:52:22.851,0,True
5,Love Adele !,"Love her New Album, Amazon White Vinyl sweet !",[],B09HVTKLPQ,B09HVRTMFX,AF6KK5U7ZZRYOQHUSMGWWWIRRX5Q,2022-02-25 19:56:18.543,0,True
5,Some things never change,"After Malcolm's death, I really didn't think I'd ever hear AC/DC again, at least not sounding like AC/DC anymore. Thank goodness they're roaring back like they never missed a beat. My 70 year old ears are SMILING! Too bad young people no longer know about rock - I watch SNL every week and am appalled at the current slate of (algorithm produced) popular artists - totally sleep inducing. Guess I'm just an old rocker.",[],B08KGT79CH,B08KGT79CH,AGBZZQMYM6LPCPPJPG7ELBF2D6RA,2020-12-01 21:24:52.012,1,True
5,30,Great!!!,[],B09HVTKLPQ,B09HVRTMFX,AEEPS366VIHPZ76YHEDTRST6QARQ,2021-12-14 18:01:45.829,0,True
5,Classic style !!,Now gotta see them when touring!,[],B08KGT79CH,B08KGT79CH,AEPJL2A5CE2ST2ZBZXZFCBIGLSVA,2020-12-16 07:24:44.539,0,True
1,Warped vinyl,"Arrived terribly warped, bought special for my daughters sweet sixteen party and it didnt even play properly.",[],B008OW1S02,B008KL4KB6,AH7IBHRD5I3FH6FBPQ4PUF77F2DQ,2019-02-17 14:47:29.369,0,True
5,So good!,100% get this cd.,[],B09HVRTMFX,B09HVRTMFX,AFPDIRWKXI6QDHWH77RVSL6TDFXQ,2021-12-23 22:40:01.613,0,True
5,Happy w/ AC/DC,"AC/DC, AMAZING ROCK, LOUD AS EVER.LOVE THEM LOTS",[],B08KGT79CH,B08KGT79CH,AFOUQVDYLWAJNNBR7MAD5HQUZL2Q,2021-01-14 03:46:24.650,0,True
5,Wonderful,Great soundtrack if you love the movie you'll love the music,[],B008KL4KB6,B008KL4KB6,AGH7TQPBZZCW3JBMFG5M7EUL5K3Q,2022-12-14 12:11:11.346,1,True
2,CD was NOT GREAT AT ALL.,"Adele's CD 30 was very disappointing.  I have all of hers CD , but she is too Wineny and didn't made me happy at all and I had a party and everyone thought it was depressing.  So we didn't play it anymore and I haven't played it all since.. Not her best..",[],B09HVRTMFX,B09HVRTMFX,AHMIOLGGVCO25XNG44NWZUIDGQMQ,2021-12-24 20:29:34.418,0,True
3,Utter Disappointment; Changed to Just OK,"This is my initial response after listening to the new CD once. I'm not impressed at all. In fact, I'm very disappointed in my purchase. Would not buy again, except that I have a collection of all her CDs. Not your typical Adele song style of power-house songs. If you're looking for mellow, whiny, sad, depressing songs this CD is for you. The only great song on the CD is ""Easy on Me,"" the only up-beat, close to power-house song on the CD. I hope this is not the direction that her future CDs go in the future. If so, I will not buy them. Very sadly disappointed. But I am taking a 2-hour road trip Monday and will listen to the CD again. Hopefully I will find some redeeming qualities in the songs, at least enough to have made the purchase worthwhile...<br />After listening on 2-hour road trip. There are some, 2-3, songs that are OK, but nothing spectacular that you would expect from Adele. This is her 2nd worst CD, next to 19. CDs 21 & 25 are awesome through and through. I am a 110% Adele fan. I expected so much more from her 4th CD. Still very disappointed...",[],B09HVRTMFX,B09HVRTMFX,AFA4EF2V7C7WWHXVCFC7PZDB23GA,2021-11-20 19:26:26.841,10,True
5,I love Adele and anything she does!!,I always enjoy whatever she does— this is another chance to listen to her latest. Truly a CD I’ll listen to over and over.,[],B09HVRTMFX,B09HVRTMFX,AHHBUSTGRKFJUFUCETJC5ERWTPJQ,2022-04-30 02:34:30.432,0,True
2,Disappointing,Only like 2 songs and I could take ‘‘em or leave ‘em,[],B09HVRTMFX,B09HVRTMFX,AEMWVJGHA25ELCYXJ76R4WUX6IDA,2022-03-07 12:50:13.157,0,False
5,Adele at her best,The CD was awesome,[],B09HVRTMFX,B09HVRTMFX,AH6D2EJ6HHTSETY3BXP4YQTLMYBQ,2022-01-03 21:00:19.886,0,True
1,Very disappointing,I ordered this immediately because I love all her previous albums. I skipped forward on almost all the songs. Wish I had listened to it before I purchased it.,[],B09HVRTMFX,B09HVRTMFX,AEB5DM6T4WKSZAMHY7DFJZRYKYIQ,2021-12-02 21:56:42.495,3,True
5,Best AC/DC album in almost 40 years,"The album is classic AC/DC through and through.  It's all there: the riffs, licks and thunderous beat that the band perfected 40+ years ago.  All killer, no filler.  Hits you on the very first listen.  A much stronger album than anything they have done since For Those About To Rock.  Hopefully they get to tour in 2021.",[],B08KGT79CH,B08KGT79CH,AGVFNBNDQUMQMKRENN32P7PQN3XA,2020-11-29 16:31:27.739,0,False
3,It's OK,"Nothing really new, not a bad album, not great either. Better than Ballbreaker, not as good as Stiff Upper Lip",[],B08KGT79CH,B08KGT79CH,AGMXKAGSBQRCKV4TN3U52423U3AA,2020-11-18 17:33:10.864,1,True
5,Best album yet!,I love every song in this CD! Some are tearjerkers so beware.,[],B09HVRTMFX,B09HVRTMFX,AFDFFJODRQMR3CG5IYXPDP3IC6YA,2021-11-30 18:03:05.975,0,True
5,Best CD,I saw her concert on TV and had to get the CD.  Saved a few dollars buying it on Amazon versa Walmart or Target.,[],B09HVRTMFX,B09HVRTMFX,AHELX552ZUYUON7CWJGQT3EKUUKQ,2022-04-10 03:59:34.071,0,True
3,What Happened Adele?,"Like most of her albums, Adele wrote her songs and put her heart so soul into the lyrics.  When compared to 19, 21, 25, there are only 3 Tracks that I enjoy.  After listening to it over and over again, I find my self only listen to:<br /><br />1).  Easy on Me<br />2).  I Drink Wine<br />3).  To be Loved<br /><br />I would skip the other 9 tracks.  Maybe others will like it, definitely not for me.....Sigh......I expected more from Adele.",[],B09HVRTMFX,B09HVRTMFX,AHWRV5OTXDW6OH4AJXTUZ57I3PQQ,2021-11-22 16:34:38.665,1,True
5,GOOD,On time and GREAT!,[],B09HVRTMFX,B09HVRTMFX,AFRDQ3NJWFEKXBIGO7FRNIGWJPUQ,2021-12-13 23:47:17.020,0,True
5,Adele,Adele is absolutely amazing sings beautifully. Great album!,[],B09HVRTMFX,B09HVRTMFX,AHZBIKY326HJBMUHBO32WNPMRTNA,2021-12-20 03:06:47.531,0,True
5,AC/DC is Awesome,AC/DC is one of the greatest bands ever. The cd plays great in the CD player in the car and house.,[],B08KGT79CH,B08KGT79CH,AFV2HS3CU2MXAPPUQ4A4M34H67MA,2021-07-24 20:07:06.877,0,True
5,Awesome!,"It's simply a great rock and roll album.  I bought Black Ice, Power Up, and Stiff Upper Lip and all three are great.  They are great on their own but also can be mixed in with classic AC/DC albums with no problem.",[],B08KGT79CH,B08KGT79CH,AHGX6VUMJZXM2EGN5PWBUJWQC32A,2021-01-24 03:06:09.873,0,True
3,Nothing catchy !,"Good vocals, but nothing ""memorable """,[],B09HVRTMFX,B09HVRTMFX,AHK6QY6KXIOJ2QRCAA27VAXB3WRQ,2022-01-04 04:15:15.346,0,True
1,Was not happy with this purchase,This cd to me has one good song and was dissappounted with the rest. Waste of money.,[],B09HVRTMFX,B09HVRTMFX,AHGCLN2RXFFCEIAI7DHKIWRUHXWQ,2022-01-14 18:50:04.627,1,True
5,Great CD,I bought this CD for my husband. We love listening to Adele. Nice variety of songs. Highly recommend.,[],B09HVRTMFX,B09HVRTMFX,AHN5S6UYFCR3WTDFRBJNPKKP7H5Q,2021-12-30 19:27:07.523,0,True
5,I LOVE it,thank you,[],B08KGT79CH,B08KGT79CH,AFQGXG6GLT5KCT3R2ALOYKG7LNDQ,2021-01-05 03:07:21.908,0,True
1,Not your typical Adele CD,Her music was mostly laments about the bad things in her recent life.  Not very entertaining or easy to listen to.,[],B09HVRTMFX,B09HVRTMFX,AHTURNZQN5HVU2Q2E6YYRCFKGAYA,2022-01-24 18:06:15.576,2,True
5,Ac/dc is the best,Love this it rocks out,[],B08KGT79CH,B08KGT79CH,AEX24CUURLPAQ52AP5WX5IJOXM6A,2020-12-23 03:07:17.404,0,True
5,Amazing Voice!,Adele is one of the best singers in the world. Her voice is hypnotizing.  This album is a long time coming.  Very much worth the wait!,[],B09HVRTMFX,B09HVRTMFX,AGTVUPEUQ4V56JXCP6MQ7UAMG2EA,2022-01-18 22:42:18.405,0,True
5,Amazing,I bought this as a present and my daughter in law loved it.,[],B09HVTKLPQ,B09HVRTMFX,AEXHKEUYDT3QUFXKUTZQ2URRHFCQ,2022-02-03 15:53:18.633,0,True
5,Five Stars,BOUGHT IT FOR MY DAUGHTER AND I FELL IN LOVE WITH THE MOVIE.,[],B008OW1S02,B008KL4KB6,AE6QIOMGIK22GO2EFDBTGI33ZDQA,2017-04-17 19:47:39.000,0,True
1,Only 2 good songs on the CD. No wonder it was $9.99. Very disappointed,There was only 2 good songs on the whole cd. The other songs were not what I expected.,[],B09HVRTMFX,B09HVRTMFX,AGNGM3STGSXGHMHMAIGBB3AVWDSA,2022-01-28 20:45:15.111,1,True
5,ACDC,If you like acdc then you will like this,[],B08KGT79CH,B08KGT79CH,AGQQXEJZFYPTJIXYQJLQSFOJDJ4Q,2020-12-08 14:15:12.270,0,True
4,Classic AC/DC,👍👍,[],B08KGT79CH,B08KGT79CH,AGW3QMVV7SQFBUNZGPVOZWGQFW7A,2020-11-18 20:01:48.827,1,True
5,Music,Great deal,[],B09HVRTMFX,B09HVRTMFX,AF3QBEDGTCXQYO4FJPVWDEA54D3Q,2022-11-20 12:38:25.000,0,True
5,Love love love,I love her so much glads shes back making my heart sing,[],B09HVRTMFX,B09HVRTMFX,AGWQIM23OYSMHRAJYGBC6TKPQTZQ,2021-12-15 10:04:47.568,0,True
5,good music,good music,[],B09HVRTMFX,B09HVRTMFX,AERPSFK6GBVNIOYL3NESQLI7QBPA,2022-01-27 16:15:01.362,0,True
5,Great Music,Great new CD as only Adele could sing.,[],B09HVRTMFX,B09HVRTMFX,AG5FERHTLE72K7XPARGJI2TPUKTA,2022-03-22 13:44:57.006,0,True
5,Adele at her best!,Smooth and silky. Love every song on this CD. This is Adele at her best.,[],B09HVRTMFX,B09HVRTMFX,AEJ4Q5O4UAEZQ6KVQDS2GS5TSXOQ,2021-11-29 21:38:42.759,0,True
1,Whiney,I had to turn it off halfway through.... To much whining from Adel.  Not as good as any other CD of hers..  I just can't get the pity me whine out of my head... I need a lot of therapy now to help me forget this major blunder of a CD,[],B09HVRTMFX,B09HVRTMFX,AHWWPULSZS4MTBPFL5CFKPF66FNQ,2021-11-28 05:19:25.664,6,True
5,Beautiful voice,Her music is fantastic,[],B09HVRTMFX,B09HVRTMFX,AGA5VKFYIGYCPHHO2DED5S7RJEVA,2022-02-01 01:24:44.612,0,True
5,Viva Adele👑👑,Un album increiblemente personal . Canciones hermosas que tocan en el alma,[],B09HVRTMFX,B09HVRTMFX,AGVIGSJKMYEWPVXLCFITOWGVPDDQ,2021-11-29 00:11:19.499,0,True
1,6 YEARS!! Pass me that glass of wine please.....,"With this music I can honestly state that the Adele adulation/fascination train has, unfortunately, skipped the tracks. And, please don't misunderstand me, I love Adele's vocals and believe she definitely belongs to the upper echelon of female vocalists. But this offering is below the high standard she set with her other c.d.s.<br />Do we really must hear on one track to her son that she (near tears) is having a bad day. Excuse my lack of empathy, but this woman has millions of dollars and if she wants to compare bad days, she should speak to me.<br />Some of the songs here remind me of what she's done before. Thus, no new creativity, no new exciting direction and, for the most part, a lack of energy.  I am sure that if you pick and choose there might be a few tunes here that you like. However, if you're like me, you don't want to develope callouses pushing the skip button.<br />Proceed if you must, but do it with caution. You have been warned.",[],B09HVTKLPQ,B09HVRTMFX,AFSTEZCN222IYCOGN3XXTYJYZ5PA,2022-02-27 18:08:36.290,1,False
4,Easy to listen to,"I purchased for the wife she loves it, I like two songs myself",[],B09HVRTMFX,B09HVRTMFX,AGFJDJF6HZYZ3O4MVRDP2C4BYYLA,2022-01-31 04:26:17.365,0,True
5,Adelle!!!!,This is Adelle! The fact that it was on clear vinyl made it even more spectacular . Love it.,[],B09HVTKLPQ,B09HVRTMFX,AETYPFL6E3USEHADRFBTQ2CHMARA,2022-01-18 15:19:57.277,0,True
5,"Great album, highly recommended",This new album is as good as the charts reflect. Gives the feel of older albums.<br />Highly recommended.,[],B08KGT79CH,B08KGT79CH,AGE5LZVQ6UXNCG67C2A6ZPGHM2PA,2021-02-02 22:39:32.097,0,True
4,Love her voice,Didn't like all the songs,[],B09HVRTMFX,B09HVRTMFX,AH52N62YCNTSPDPW6GEY4P7E6QKA,2022-04-21 09:57:31.277,0,True
5,Love it,Her Best Work yet,[],B09HVRTMFX,B09HVRTMFX,AFNI5HYNFMRGELY2SDYUO5LURLDQ,2021-12-03 18:54:43.992,0,True
5,Adele at her best!,Outstanding new music..vocals are full of emotion with heartfelt lyrics..wow.. a must have for the music lovers collection!,[],B09HVRTMFX,B09HVRTMFX,AG2P2CBMGB2VW47BNXG37CYSAVDA,2022-02-22 19:35:46.949,0,True
5,Wanted it for the one song i heard,"Big fan of the band and most of their music but not everything out there, but as soon as i heard  Shot in the Dark it quickly grew on me. If u don't have the album go get it",[],B08KGT79CH,B08KGT79CH,AHZFWGWVWMWUYWERL72QHZSY7DBQ,2022-09-14 15:03:50.973,0,True
1,Disappointed,"Love Adele, but not this collection. Not the level of her other recordings. Sadly disappointed.",[],B09HVRTMFX,B09HVRTMFX,AHD5IZZX2ZYO43VI7CGMY2P5OC6A,2022-11-09 15:30:49.803,0,True
5,OUTSTANDING,LOVE THE MUSIC,[],B08KGT79CH,B08KGT79CH,AHHIWROKOWUIWSZWAF5GE3RD27AQ,2021-06-11 17:53:52.350,0,True
5,Wow!,"These guys still rock as hard as they did 40 years ago.  Listened to Shook Me All Night Long and then Shot In The Dark.  They haven't missed a beat.  Still sounds great, tight, solid, and just AC/DC.  If you're a fan, you won't be disappointed.  Young or old, new listener, or a fifty six year old teenager like myself, Malcolm, Brian, and his mates will not disappoint",[],B08KGT79CH,B08KGT79CH,AHR6KT7V2SE2FKOJJ5YQEVEI7HCQ,2021-02-16 00:34:41.031,0,True
5,My first Adele CD,So glad I purchased this cd.Adele is a fantastic singer and I can’t believe I don’t have other cds 💿.But I will have soon.,[],B09HVRTMFX,B09HVRTMFX,AGGVZ55TG73ASLXSQLVFHMLS5QHQ,2022-03-11 02:06:50.458,0,True
5,Soulful and real,This is her BEST CD. Ever.  Her struggles. That's what song are about. Love. I think it's more R&B than most can identify. She is human people.  Love it. Love her.,[],B09HVRTMFX,B09HVRTMFX,AE3ZKFVQPEJF45TXPW2P65D2UC2Q,2021-11-22 13:45:25.423,0,True
5,Great record!,"This movie is so great and the soundtrack is as well. Anyone who likes the soundtrack will enjoy this record and any lovers of the film will enjoy the last track (Heroes by David Bowie), which has Charlie's speech from the end of the movie play before the song starts. Definitely recommend!",[],B008OW1S02,B008KL4KB6,AELGD3WWFQWXW7SB7JJGN3Q6INHA,2016-03-26 02:48:52.000,0,True
4,IT'S NOT 19,Adele is fabulous and an absolute favorite.<br /><br />This CD seems to lack the spark I enjoyed in previous releasses.<br /><br />The best to her lways!,[],B09HVRTMFX,B09HVRTMFX,AHBGNXQKJ4WTS723HBC2O5CBW7XQ,2023-01-27 04:38:22.466,1,True
